run_id,benchmark,topology,num_agents,num_events,num_claim_nodes,num_claim_edges,num_agent_edges,num_root_claims,num_final_claims,num_placeholder_claims,max_out_degree,max_in_degree,max_claim_depth,mean_claim_depth
SWE-bench__hybrid_modular__n128__s1__django__django-10097,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n128__s2__astropy__astropy-12907,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n128__s2__astropy__astropy-13236,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n128__s2__astropy__astropy-14369,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n128__s2__astropy__astropy-7671,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n128__s2__django__django-10097,SWE-bench,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
SWE-bench__hybrid_modular__n16__s0__astropy__astropy-12907,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s0__astropy__astropy-13236,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s0__astropy__astropy-14369,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s0__astropy__astropy-7671,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s0__django__django-10097,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s1__astropy__astropy-12907,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s1__astropy__astropy-13236,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s1__astropy__astropy-14369,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s1__astropy__astropy-7671,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s1__django__django-10097,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s2__astropy__astropy-12907,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s2__astropy__astropy-13236,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s2__astropy__astropy-14369,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s2__astropy__astropy-7671,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n16__s2__django__django-10097,SWE-bench,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
SWE-bench__hybrid_modular__n32__s0__astropy__astropy-12907,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s0__astropy__astropy-13236,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s0__astropy__astropy-14369,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s0__astropy__astropy-7671,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s0__django__django-10097,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s1__astropy__astropy-12907,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s1__astropy__astropy-13236,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s1__astropy__astropy-14369,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s1__astropy__astropy-7671,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s1__django__django-10097,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s2__astropy__astropy-12907,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s2__astropy__astropy-13236,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s2__astropy__astropy-14369,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s2__astropy__astropy-7671,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n32__s2__django__django-10097,SWE-bench,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
SWE-bench__hybrid_modular__n64__s0__astropy__astropy-12907,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s0__astropy__astropy-13236,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s0__astropy__astropy-14369,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s0__astropy__astropy-7671,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s0__django__django-10097,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s1__astropy__astropy-12907,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s1__astropy__astropy-13236,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s1__astropy__astropy-14369,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s1__astropy__astropy-7671,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s1__django__django-10097,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s2__astropy__astropy-12907,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s2__astropy__astropy-13236,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s2__astropy__astropy-14369,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s2__astropy__astropy-7671,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n64__s2__django__django-10097,SWE-bench,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
SWE-bench__hybrid_modular__n8__s0__astropy__astropy-12907,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s0__astropy__astropy-13236,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s0__astropy__astropy-14369,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s0__astropy__astropy-7671,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s0__django__django-10097,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s1__astropy__astropy-12907,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s1__astropy__astropy-13236,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s1__astropy__astropy-14369,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s1__astropy__astropy-7671,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s1__django__django-10097,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s2__astropy__astropy-12907,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s2__astropy__astropy-13236,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s2__astropy__astropy-14369,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s2__astropy__astropy-7671,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__hybrid_modular__n8__s2__django__django-10097,SWE-bench,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
SWE-bench__sparse_mesh__n128__s0__astropy__astropy-12907,SWE-bench,sparse_mesh,128,161,160,224,210,123,1,4,4,128,3,0.327
SWE-bench__sparse_mesh__n128__s0__astropy__astropy-13236,SWE-bench,sparse_mesh,128,161,150,224,161,84,1,33,4,128,3,0.436
SWE-bench__sparse_mesh__n128__s0__astropy__astropy-14369,SWE-bench,sparse_mesh,128,161,159,224,198,115,1,11,4,128,3,0.345
SWE-bench__sparse_mesh__n128__s0__astropy__astropy-7671,SWE-bench,sparse_mesh,128,161,158,224,192,110,1,15,4,128,3,0.357
SWE-bench__sparse_mesh__n128__s0__django__django-10097,SWE-bench,sparse_mesh,128,161,161,224,212,126,1,2,4,128,3,0.321
SWE-bench__sparse_mesh__n128__s1__astropy__astropy-12907,SWE-bench,sparse_mesh,128,161,161,224,210,126,1,2,4,128,3,0.321
SWE-bench__sparse_mesh__n128__s1__astropy__astropy-13236,SWE-bench,sparse_mesh,128,161,157,224,181,101,1,23,4,128,3,0.381
SWE-bench__sparse_mesh__n128__s1__astropy__astropy-14369,SWE-bench,sparse_mesh,128,161,159,224,201,118,1,8,4,128,3,0.338
SWE-bench__sparse_mesh__n128__s1__astropy__astropy-7671,SWE-bench,sparse_mesh,128,161,159,224,202,120,1,6,4,128,3,0.333
SWE-bench__sparse_mesh__n128__s1__django__django-10097,SWE-bench,sparse_mesh,128,161,161,224,210,126,1,2,4,128,3,0.321
SWE-bench__sparse_mesh__n128__s2__astropy__astropy-12907,SWE-bench,sparse_mesh,128,161,161,224,211,127,1,1,5,128,3,0.319
SWE-bench__sparse_mesh__n128__s2__astropy__astropy-13236,SWE-bench,sparse_mesh,128,161,156,224,170,97,1,26,5,128,3,0.392
SWE-bench__sparse_mesh__n128__s2__astropy__astropy-14369,SWE-bench,sparse_mesh,128,161,160,224,199,121,1,6,5,128,3,0.331
SWE-bench__sparse_mesh__n128__s2__astropy__astropy-7671,SWE-bench,sparse_mesh,128,161,159,224,189,113,1,13,5,128,3,0.349
SWE-bench__sparse_mesh__n128__s2__django__django-10097,SWE-bench,sparse_mesh,128,161,161,224,212,128,1,0,5,128,3,0.317
SWE-bench__sparse_mesh__n16__s0__astropy__astropy-12907,SWE-bench,sparse_mesh,16,37,36,76,55,15,1,0,5,16,3,0.917
SWE-bench__sparse_mesh__n16__s0__astropy__astropy-13236,SWE-bench,sparse_mesh,16,37,35,76,48,9,1,5,5,16,3,1.1
SWE-bench__sparse_mesh__n16__s0__astropy__astropy-14369,SWE-bench,sparse_mesh,16,37,36,76,51,12,1,3,5,16,3,1.0
SWE-bench__sparse_mesh__n16__s0__astropy__astropy-7671,SWE-bench,sparse_mesh,16,37,37,76,55,16,1,0,5,16,3,0.892
SWE-bench__sparse_mesh__n16__s0__django__django-10097,SWE-bench,sparse_mesh,16,37,37,76,55,16,1,0,5,16,3,0.892
SWE-bench__sparse_mesh__n16__s1__astropy__astropy-12907,SWE-bench,sparse_mesh,16,37,37,76,55,16,1,0,6,16,3,0.892
SWE-bench__sparse_mesh__n16__s1__astropy__astropy-13236,SWE-bench,sparse_mesh,16,37,36,76,51,13,1,2,6,16,3,0.971
SWE-bench__sparse_mesh__n16__s1__astropy__astropy-14369,SWE-bench,sparse_mesh,16,37,36,76,55,15,1,0,6,16,3,0.917
SWE-bench__sparse_mesh__n16__s1__astropy__astropy-7671,SWE-bench,sparse_mesh,16,37,37,76,55,16,1,0,6,16,3,0.892
SWE-bench__sparse_mesh__n16__s1__django__django-10097,SWE-bench,sparse_mesh,16,37,37,76,55,16,1,0,6,16,3,0.892
SWE-bench__sparse_mesh__n16__s2__astropy__astropy-12907,SWE-bench,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
SWE-bench__sparse_mesh__n16__s2__astropy__astropy-13236,SWE-bench,sparse_mesh,16,37,36,76,51,13,1,2,7,16,3,0.971
SWE-bench__sparse_mesh__n16__s2__astropy__astropy-14369,SWE-bench,sparse_mesh,16,37,36,76,47,13,1,2,7,16,3,0.971
SWE-bench__sparse_mesh__n16__s2__astropy__astropy-7671,SWE-bench,sparse_mesh,16,37,37,76,52,15,1,1,7,16,3,0.917
SWE-bench__sparse_mesh__n16__s2__django__django-10097,SWE-bench,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
SWE-bench__sparse_mesh__n32__s0__astropy__astropy-12907,SWE-bench,sparse_mesh,32,57,57,104,89,32,1,0,6,32,3,0.684
SWE-bench__sparse_mesh__n32__s0__astropy__astropy-13236,SWE-bench,sparse_mesh,32,57,54,104,76,23,1,6,6,32,3,0.812
SWE-bench__sparse_mesh__n32__s0__astropy__astropy-14369,SWE-bench,sparse_mesh,32,57,56,104,89,31,1,0,6,32,3,0.696
SWE-bench__sparse_mesh__n32__s0__astropy__astropy-7671,SWE-bench,sparse_mesh,32,57,57,104,83,30,1,2,6,32,3,0.709
SWE-bench__sparse_mesh__n32__s0__django__django-10097,SWE-bench,sparse_mesh,32,57,57,104,89,32,1,0,6,32,3,0.684
SWE-bench__sparse_mesh__n32__s1__astropy__astropy-12907,SWE-bench,sparse_mesh,32,57,57,104,86,32,1,0,5,32,3,0.684
SWE-bench__sparse_mesh__n32__s1__astropy__astropy-13236,SWE-bench,sparse_mesh,32,57,55,104,70,22,1,8,5,32,3,0.83
SWE-bench__sparse_mesh__n32__s1__astropy__astropy-14369,SWE-bench,sparse_mesh,32,57,57,104,83,31,1,1,5,32,3,0.696
SWE-bench__sparse_mesh__n32__s1__astropy__astropy-7671,SWE-bench,sparse_mesh,32,57,55,104,72,22,1,8,5,32,3,0.83
SWE-bench__sparse_mesh__n32__s1__django__django-10097,SWE-bench,sparse_mesh,32,57,57,104,86,32,1,0,5,32,3,0.684
SWE-bench__sparse_mesh__n32__s2__astropy__astropy-12907,SWE-bench,sparse_mesh,32,57,57,104,86,32,1,0,5,32,3,0.684
SWE-bench__sparse_mesh__n32__s2__astropy__astropy-13236,SWE-bench,sparse_mesh,32,57,53,104,67,19,1,9,5,32,3,0.886
SWE-bench__sparse_mesh__n32__s2__astropy__astropy-14369,SWE-bench,sparse_mesh,32,57,56,104,83,30,1,1,5,32,3,0.709
SWE-bench__sparse_mesh__n32__s2__astropy__astropy-7671,SWE-bench,sparse_mesh,32,57,56,104,83,30,1,1,5,32,3,0.709
SWE-bench__sparse_mesh__n32__s2__django__django-10097,SWE-bench,sparse_mesh,32,57,57,104,86,32,1,0,5,32,3,0.684
SWE-bench__sparse_mesh__n64__s0__astropy__astropy-12907,SWE-bench,sparse_mesh,64,93,93,148,131,61,1,3,4,64,3,0.5
SWE-bench__sparse_mesh__n64__s0__astropy__astropy-13236,SWE-bench,sparse_mesh,64,93,92,148,110,44,1,19,4,64,3,0.616
SWE-bench__sparse_mesh__n64__s0__astropy__astropy-14369,SWE-bench,sparse_mesh,64,93,92,148,133,59,1,4,4,64,3,0.511
SWE-bench__sparse_mesh__n64__s0__astropy__astropy-7671,SWE-bench,sparse_mesh,64,93,93,148,120,54,1,10,4,64,3,0.542
SWE-bench__sparse_mesh__n64__s0__django__django-10097,SWE-bench,sparse_mesh,64,93,93,148,137,62,1,2,4,64,3,0.495
SWE-bench__sparse_mesh__n64__s1__astropy__astropy-12907,SWE-bench,sparse_mesh,64,93,93,148,136,64,1,0,5,64,3,0.484
SWE-bench__sparse_mesh__n64__s1__astropy__astropy-13236,SWE-bench,sparse_mesh,64,93,88,148,97,39,1,20,5,64,3,0.662
SWE-bench__sparse_mesh__n64__s1__astropy__astropy-14369,SWE-bench,sparse_mesh,64,93,92,148,123,59,1,4,5,64,3,0.511
SWE-bench__sparse_mesh__n64__s1__astropy__astropy-7671,SWE-bench,sparse_mesh,64,93,93,148,129,61,1,3,5,64,3,0.5
SWE-bench__sparse_mesh__n64__s1__django__django-10097,SWE-bench,sparse_mesh,64,93,93,148,136,64,1,0,5,64,3,0.484
SWE-bench__sparse_mesh__n64__s2__astropy__astropy-12907,SWE-bench,sparse_mesh,64,93,93,148,138,63,1,1,5,64,3,0.489
SWE-bench__sparse_mesh__n64__s2__astropy__astropy-13236,SWE-bench,sparse_mesh,64,93,91,148,116,50,1,12,5,64,3,0.57
SWE-bench__sparse_mesh__n64__s2__astropy__astropy-14369,SWE-bench,sparse_mesh,64,93,91,148,124,53,1,9,5,64,3,0.549
SWE-bench__sparse_mesh__n64__s2__astropy__astropy-7671,SWE-bench,sparse_mesh,64,93,91,148,127,57,1,5,5,64,3,0.523
SWE-bench__sparse_mesh__n64__s2__django__django-10097,SWE-bench,sparse_mesh,64,93,93,148,139,64,1,0,5,64,3,0.484
SWE-bench__sparse_mesh__n8__s0__astropy__astropy-12907,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,4,8,3,1.08
SWE-bench__sparse_mesh__n8__s0__astropy__astropy-13236,SWE-bench,sparse_mesh,8,25,24,56,29,4,1,3,4,8,3,1.286
SWE-bench__sparse_mesh__n8__s0__astropy__astropy-14369,SWE-bench,sparse_mesh,8,25,24,56,29,6,1,1,4,8,3,1.174
SWE-bench__sparse_mesh__n8__s0__astropy__astropy-7671,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,4,8,3,1.08
SWE-bench__sparse_mesh__n8__s0__django__django-10097,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,4,8,3,1.08
SWE-bench__sparse_mesh__n8__s1__astropy__astropy-12907,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s1__astropy__astropy-13236,SWE-bench,sparse_mesh,8,25,24,56,29,5,1,2,6,8,3,1.227
SWE-bench__sparse_mesh__n8__s1__astropy__astropy-14369,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s1__astropy__astropy-7671,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s1__django__django-10097,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s2__astropy__astropy-12907,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s2__astropy__astropy-13236,SWE-bench,sparse_mesh,8,25,23,56,29,2,1,4,6,8,3,1.421
SWE-bench__sparse_mesh__n8__s2__astropy__astropy-14369,SWE-bench,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
SWE-bench__sparse_mesh__n8__s2__astropy__astropy-7671,SWE-bench,sparse_mesh,8,25,24,56,29,4,1,3,6,8,3,1.286
SWE-bench__sparse_mesh__n8__s2__django__django-10097,SWE-bench,sparse_mesh,8,25,24,56,29,5,1,2,6,8,3,1.227
SWE-bench__star__n128__s0__astropy__astropy-12907,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s0__astropy__astropy-13236,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s0__astropy__astropy-14369,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s0__astropy__astropy-7671,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s0__django__django-10097,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s1__astropy__astropy-12907,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s1__astropy__astropy-13236,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s1__astropy__astropy-14369,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s1__astropy__astropy-7671,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s1__django__django-10097,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s2__astropy__astropy-12907,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s2__astropy__astropy-13236,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s2__astropy__astropy-14369,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s2__astropy__astropy-7671,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n128__s2__django__django-10097,SWE-bench,star,128,256,129,254,254,1,1,0,127,127,2,1.0
SWE-bench__star__n16__s0__astropy__astropy-12907,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s0__astropy__astropy-13236,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s0__astropy__astropy-14369,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s0__astropy__astropy-7671,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s0__django__django-10097,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s1__astropy__astropy-12907,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s1__astropy__astropy-13236,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s1__astropy__astropy-14369,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s1__astropy__astropy-7671,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s1__django__django-10097,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s2__astropy__astropy-12907,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s2__astropy__astropy-13236,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s2__astropy__astropy-14369,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s2__astropy__astropy-7671,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n16__s2__django__django-10097,SWE-bench,star,16,32,17,30,30,1,1,0,15,15,2,1.0
SWE-bench__star__n32__s0__astropy__astropy-12907,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s0__astropy__astropy-13236,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s0__astropy__astropy-14369,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s0__astropy__astropy-7671,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s0__django__django-10097,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s1__astropy__astropy-12907,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s1__astropy__astropy-13236,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s1__astropy__astropy-14369,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s1__astropy__astropy-7671,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s1__django__django-10097,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s2__astropy__astropy-12907,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s2__astropy__astropy-13236,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s2__astropy__astropy-14369,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s2__astropy__astropy-7671,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n32__s2__django__django-10097,SWE-bench,star,32,64,33,62,62,1,1,0,31,31,2,1.0
SWE-bench__star__n64__s0__astropy__astropy-12907,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s0__astropy__astropy-13236,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s0__astropy__astropy-14369,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s0__astropy__astropy-7671,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s0__django__django-10097,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s1__astropy__astropy-12907,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s1__astropy__astropy-13236,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s1__astropy__astropy-14369,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s1__astropy__astropy-7671,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s1__django__django-10097,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s2__astropy__astropy-12907,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s2__astropy__astropy-13236,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s2__astropy__astropy-14369,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
SWE-bench__star__n64__s2__astropy__astropy-7671,SWE-bench,star,64,128,65,126,126,1,1,0,63,63,2,1.0
